length_string	hash_name	number_strings	collision_proportion
500	AP	620000	8.70968e-05
500	AP	630000	8.57143e-05
500	AP	640000	8.90625e-05
500	AP	650000	9.07692e-05
500	AP	660000	9.09091e-05
500	AP	670000	8.95522e-05
500	AP	680000	9.11765e-05
500	AP	690000	8.98551e-05
500	AP	700000	9.28571e-05
500	AP	710000	9.85915e-05
500	AP	720000	9.86111e-05
500	AP	730000	0.00010274
500	AP	740000	0.000108108
500	AP	750000	0.000112
500	AP	760000	0.000110526
500	AP	770000	0.000112987
500	AP	780000	0.000112821
500	AP	790000	0.000113924
500	AP	800000	0.000115
500	AP	810000	0.000116049
500	AP	820000	0.000115854
500	AP	830000	0.000119277
500	AP	840000	0.000120238
500	AP	850000	0.000121176
500	AP	860000	0.00012093
500	AP	870000	0.000124138
500	AP	880000	0.000126136
500	AP	890000	0.000125843
500	AP	900000	0.000127778
500	AP	910000	0.000127473
500	AP	920000	0.000131522
500	AP	930000	0.000132258
500	AP	940000	0.000131915
500	AP	950000	0.000133684
500	AP	960000	0.000135417
500	AP	970000	0.000136082
500	AP	980000	0.000139796
500	AP	990000	0.000140404
500	AP	1000000	0.000141
